"Sex","Yr","date","yday","Site","Mass"
2,2006,2006-04-27,117,"Castricum",214
1,2006,2006-04-27,117,"Castricum",194
1,2006,2006-04-27,117,"Castricum",177
1,2006,2006-04-27,117,"Castricum",202
1,2006,2006-04-27,117,"Castricum",164.6000061
2,2006,2006-04-28,118,"Castricum",231.8000031
2,2006,2006-04-28,118,"Castricum",245.1000061
2,2006,2006-04-28,118,"Castricum",242.1999969
2,2006,2006-04-28,118,"Castricum",236.8999939
2,2006,2006-04-28,118,"Castricum",249.1000061
2,2006,2006-04-28,118,"Castricum",211.3000031
2,2006,2006-04-28,118,"Castricum",261.1000061
2,2006,2006-04-28,118,"Castricum",234.6000061
2,2006,2006-04-28,118,"Castricum",246
2,2006,2006-04-28,118,"Castricum",269.2999878
1,2006,2006-04-28,118,"Castricum",187.5
2,2006,2006-04-29,119,"Castricum",225.3000031
2,2006,2006-04-29,119,"Castricum",241.8999939
1,2006,2006-04-29,119,"Castricum",187.3000031
1,2006,2006-04-29,119,"Castricum",183.8999939
1,2006,2006-04-29,119,"Castricum",192.8999939
2,2006,2006-04-29,119,"Castricum",237
1,2006,2006-04-29,119,"Castricum",198.5
1,2006,2006-04-29,119,"Castricum",182.6999969
2,2006,2006-04-29,119,"Castricum",220.3999939
1,2006,2006-04-29,119,"Castricum",190
1,2006,2006-04-29,119,"Castricum",189.8999939
1,2006,2006-04-29,119,"Castricum",180.3000031
1,2006,2006-04-29,119,"Castricum",189.3000031
1,2006,2006-04-29,119,"Castricum",184.8000031
1,2006,2006-04-26,116,"Castricum",177.1999969
1,2006,2006-04-26,116,"Castricum",201.3000031
1,2006,2006-04-26,116,"Castricum",193.1000061
2,2006,2006-04-26,116,"Castricum",241.1999969
1,2006,2006-04-26,116,"Castricum",180.6000061
1,2006,2006-04-26,116,"Castricum",189.5
1,2006,2006-04-26,116,"Castricum",171.8999939
2,2006,2006-04-26,116,"Castricum",219.1000061
1,2006,2006-04-26,116,"Castricum",196
2,2006,2006-04-26,116,"Castricum",235.8999939
1,2006,2006-04-26,116,"Castricum",198.8000031
1,2006,2006-04-26,116,"Castricum",192.1999969
2,2006,2006-04-26,116,"Castricum",244
1,2006,2006-04-26,116,"Castricum",182.3999939
2,2006,2006-04-26,116,"Castricum",257
1,2006,2006-04-26,116,"Castricum",195.1000061
1,2006,2006-04-26,116,"Castricum",189.3000031
2,2006,2006-04-26,116,"Castricum",240.8999939
1,2006,2006-04-26,116,"Castricum",167.1000061
1,2006,2006-04-26,116,"Castricum",189.6999969
1,2006,2006-04-26,116,"Castricum",181.3999939
1,2006,2006-04-26,116,"Castricum",186.8000031
1,2006,2006-04-26,116,"Castricum",171.1000061
1,2006,2006-04-26,116,"Castricum",179.8999939
1,2006,2006-04-26,116,"Castricum",182.1000061
1,2006,2006-04-26,116,"Castricum",184.6000061
2,2006,2006-04-26,116,"Castricum",222.1000061
2,2006,2006-04-26,116,"Castricum",233
1,2006,2006-04-26,116,"Castricum",178.1000061
2,2006,2006-04-26,116,"Castricum",213.6000061
2,2006,2006-04-26,116,"Castricum",248.6999969
1,2006,2006-04-26,116,"Castricum",173.6999969
1,2006,2006-04-26,116,"Castricum",198.1999969
1,2006,2006-04-26,116,"Castricum",179.8999939
1,2006,2006-04-26,116,"Castricum",189.6000061
1,2006,2006-04-26,116,"Castricum",156.5
2,2006,2006-04-26,116,"Castricum",206
1,2006,2006-04-26,116,"Castricum",174.3000031
1,2006,2006-04-26,116,"Castricum",206.8000031
2,2006,2006-04-26,116,"Castricum",226.3999939
1,2006,2006-04-26,116,"Castricum",189.1000061
1,2006,2006-04-26,116,"Castricum",187.3999939
2,2006,2006-04-26,116,"Castricum",220.6999969
1,2006,2006-04-26,116,"Castricum",198
1,2006,2006-04-26,116,"Castricum",197.6000061
1,2006,2006-04-27,117,"Castricum",195.6000061
1,2006,2006-04-27,117,"Castricum",213.8000031
1,2006,2006-04-27,117,"Castricum",212
1,2006,2006-04-29,119,"Castricum",214.1000061
1,2006,2006-04-29,119,"Castricum",186.8999939
1,2006,2006-04-29,119,"Castricum",183.8000031
1,2006,2006-04-29,119,"Castricum",200.1999969
1,2006,2006-04-29,119,"Castricum",184.1000061
1,2006,2006-04-29,119,"Castricum",210
1,2006,2006-04-29,119,"Castricum",177.6999969
1,2006,2006-04-29,119,"Castricum",202.8000031
1,2006,2006-04-29,119,"Castricum",197.1000061
2,2006,2006-04-29,119,"Castricum",251.1000061
2,2006,2006-04-29,119,"Castricum",214.8999939
1,2006,2006-04-29,119,"Castricum",198.5
1,2006,2006-04-29,119,"Castricum",192.1999969
1,2006,2006-04-29,119,"Castricum",184.3000031
2,2006,2006-04-29,119,"Castricum",228.3000031
1,2006,2006-04-29,119,"Castricum",191.5
1,2006,2006-04-29,119,"Castricum",174.3999939
1,2006,2006-04-29,119,"Castricum",195.6000061
1,2006,2006-04-29,119,"Castricum",177.8999939
2,2006,2006-04-29,119,"Castricum",228.5
2,2006,2006-04-29,119,"Castricum",238.3999939
1,2006,2006-04-29,119,"Castricum",196.6000061
1,2006,2006-04-29,119,"Castricum",201.8999939
2,2006,2006-04-29,119,"Castricum",230.1000061
2,2006,2006-04-29,119,"Castricum",222.1999969
2,2006,2006-04-29,119,"Castricum",237.3999939
1,2006,2006-04-29,119,"Castricum",197.1999969
2,2006,2006-04-29,119,"Castricum",223.1000061
1,2006,2006-04-29,119,"Castricum",194
1,2006,2006-04-29,119,"Castricum",204.1999969
1,2006,2006-04-29,119,"Castricum",204.3999939
1,2006,2006-04-29,119,"Castricum",188.8000031
2,2006,2006-04-29,119,"Castricum",221.3000031
2,2006,2006-04-29,119,"Castricum",236.6999969
1,2006,2006-04-30,120,"Castricum",196.6000061
2,2006,2006-04-30,120,"Castricum",241.6999969
2,2006,2006-04-30,120,"Castricum",209.8000031
2,2006,2006-04-30,120,"Castricum",263.2999878
1,2006,2006-04-30,120,"Castricum",197.8999939
2,2006,2006-04-30,120,"Castricum",219.8000031
1,2006,2006-04-30,120,"Castricum",187.5
1,2006,2006-04-30,120,"Castricum",188.5
1,2006,2006-04-30,120,"Castricum",181
2,2006,2006-04-30,120,"Castricum",255.6999969
1,2006,2006-04-30,120,"Castricum",214.3999939
1,2006,2006-04-30,120,"Castricum",186.3999939
2,2006,2006-04-30,120,"Castricum",210.6999969
1,2006,2006-04-30,120,"Castricum",218.6000061
2,2006,2006-04-30,120,"Castricum",224.5
1,2006,2006-04-30,120,"Castricum",186.8999939
1,2006,2006-04-30,120,"Castricum",187.5
2,2006,2006-04-30,120,"Castricum",233.8000031
2,2006,2006-04-30,120,"Castricum",225.3999939
2,2006,2006-04-30,120,"Castricum",242.8999939
1,2006,2006-04-30,120,"Castricum",198.1999969
2,2006,2006-04-30,120,"Castricum",261.3999939
1,2006,2006-04-30,120,"Castricum",198
2,2006,2006-04-30,120,"Castricum",231
2,2006,2006-04-30,120,"Castricum",226.8000031
1,2006,2006-04-30,120,"Castricum",190.8000031
1,2006,2006-04-30,120,"Castricum",195.3999939
1,2006,2006-04-30,120,"Castricum",191.3000031
2,2006,2006-04-30,120,"Castricum",234
2,2006,2006-04-30,120,"Castricum",246.3000031
1,2006,2006-04-30,120,"Castricum",176.3000031
1,2006,2006-04-30,120,"Castricum",181.6000061
2,2006,2006-04-30,120,"Castricum",254
1,2006,2006-04-30,120,"Castricum",172
2,2006,2006-04-30,120,"Castricum",220.6000061
1,2006,2006-04-30,120,"Castricum",182.3000031
1,2006,2006-04-30,120,"Castricum",203.3000031
2,2006,2006-04-30,120,"Castricum",226.6999969
1,2006,2006-04-30,120,"Castricum",194
2,2006,2006-04-30,120,"Castricum",225.3000031
1,2006,2006-04-30,120,"Castricum",199.5
2,2006,2006-04-30,120,"Castricum",226.8000031
1,2006,2006-04-30,120,"Castricum",172.8000031
2,2006,2006-04-30,120,"Castricum",234.1000061
1,2006,2006-04-30,120,"Castricum",198.5
1,2006,2006-04-30,120,"Castricum",188.5
1,2006,2006-04-30,120,"Castricum",200.3999939
2,2006,2006-04-30,120,"Castricum",229.8999939
2,2006,2006-04-30,120,"Castricum",215.1999969
2,2006,2006-04-30,120,"Castricum",212
1,2006,2006-04-30,120,"Castricum",203.3000031
1,2006,2006-04-30,120,"Castricum",202.6000061
1,2006,2006-04-30,120,"Castricum",207.3999939
1,2006,2006-04-30,120,"Castricum",186.1000061
1,2006,2006-04-30,120,"Castricum",187.6999969
2,2006,2006-04-30,120,"Castricum",223.1000061
2,2006,2006-04-30,120,"Castricum",221
2,2006,2006-04-30,120,"Castricum",246
2,2006,2006-04-30,120,"Castricum",213
1,2006,2006-04-30,120,"Castricum",208.8000031
1,2006,2006-04-30,120,"Castricum",201
2,2006,2006-04-30,120,"Castricum",223.6999969
1,2006,2006-04-30,120,"Castricum",199.8000031
2,2006,2006-04-30,120,"Castricum",234.8000031
2,2006,2006-04-30,120,"Castricum",248.1999969
1,2006,2006-04-30,120,"Castricum",192.6000061
1,2006,2006-04-30,120,"Castricum",180.1000061
2,2006,2006-04-30,120,"Castricum",227
2,2006,2006-04-30,120,"Castricum",252.3999939
1,2006,2006-04-30,120,"Castricum",206.8999939
2,2006,2006-04-30,120,"Castricum",229.6999969
1,2006,2006-04-30,120,"Castricum",208.1000061
1,2006,2006-04-30,120,"Castricum",202.1999969
1,2006,2006-04-30,120,"Castricum",196.8999939
1,2006,2006-04-30,120,"Castricum",179.1999969
1,2006,2006-04-30,120,"Castricum",185.3999939
1,2006,2006-04-30,120,"Castricum",189.8999939
2,2006,2006-04-30,120,"Castricum",228.1000061
1,2006,2006-04-30,120,"Castricum",177.3999939
1,2006,2006-04-30,120,"Castricum",166.6000061
2,2006,2006-04-30,120,"Castricum",250.5
1,2006,2006-04-30,120,"Castricum",212
2,2006,2006-04-30,120,"Castricum",237.5
2,2006,2006-04-30,120,"Castricum",239
1,2006,2006-04-30,120,"Castricum",195.6999969
1,2006,2006-04-30,120,"Castricum",221.3999939
1,2006,2006-04-30,120,"Castricum",179.3000031
2,2006,2006-04-30,120,"Castricum",221.8999939
2,2006,2006-04-30,120,"Castricum",243.3000031
1,2006,2006-04-30,120,"Castricum",202.1999969
1,2006,2006-04-30,120,"Castricum",196.1000061
2,2006,2006-04-30,120,"Castricum",224
2,2006,2006-04-30,120,"Castricum",224.1000061
2,2006,2006-04-30,120,"Castricum",227.1999969
2,2006,2006-04-30,120,"Castricum",199.8999939
2,2006,2006-04-30,120,"Castricum",218.8999939
1,2006,2006-04-30,120,"Castricum",194.1000061
2,2006,2006-04-30,120,"Castricum",246.3999939
2,2006,2006-04-30,120,"Castricum",226.8999939
2,2006,2006-04-30,120,"Castricum",219.1000061
2,2006,2006-04-30,120,"Castricum",264.7000122
2,2006,2006-05-01,121,"Castricum",243
2,2006,2006-05-01,121,"Castricum",210.1999969
2,2006,2006-05-01,121,"Castricum",189.1999969
1,2006,2006-05-01,121,"Castricum",185.3000031
2,2006,2006-05-01,121,"Castricum",226.8999939
1,2006,2006-05-01,121,"Castricum",188.6000061
2,2006,2006-05-01,121,"Castricum",216.6000061
2,2006,2006-05-01,121,"Castricum",219.3000031
1,2006,2006-05-01,121,"Castricum",213.3000031
1,2006,2006-05-01,121,"Castricum",190
1,2006,2006-05-01,121,"Castricum",179.1000061
1,2006,2006-05-01,121,"Castricum",172.1999969
1,2006,2006-05-01,121,"Castricum",179.1999969
1,2006,2006-05-01,121,"Castricum",165.8000031
1,2006,2006-05-01,121,"Castricum",180.8000031
1,2006,2006-05-01,121,"Castricum",179.1999969
1,2006,2006-05-01,121,"Castricum",171.3999939
2,2006,2006-05-01,121,"Castricum",217.8999939
1,2006,2006-05-01,121,"Castricum",183.1000061
1,2006,2006-05-01,121,"Castricum",180
2,2006,2006-05-01,121,"Castricum",220.1000061
1,2006,2006-05-01,121,"Castricum",190.3999939
2,2006,2006-05-01,121,"Castricum",213.6000061
2,2006,2006-05-01,121,"Castricum",218
1,2006,2006-05-01,121,"Castricum",194.5
1,2006,2006-05-01,121,"Castricum",186.6000061
2,2006,2006-05-01,121,"Castricum",235.8999939
1,2006,2006-05-01,121,"Castricum",190.3000031
2,2006,2006-05-01,121,"Castricum",217
1,2006,2006-05-01,121,"Castricum",194.3000031
2,2006,2006-05-01,121,"Castricum",210.6999969
2,2006,2006-05-01,121,"Castricum",229.3999939
2,2006,2006-05-01,121,"Castricum",229.1999969
2,2006,2006-05-01,121,"Castricum",238.6999969
1,2006,2006-05-01,121,"Castricum",177.6999969
2,2006,2006-05-01,121,"Castricum",244
1,2006,2006-05-01,121,"Castricum",216.5
1,2006,2006-05-01,121,"Castricum",187.3999939
1,2006,2006-05-01,121,"Castricum",193.8999939
1,2006,2006-05-01,121,"Castricum",170.1999969
1,2006,2006-05-01,121,"Castricum",176.1999969
1,2006,2006-05-01,121,"Castricum",186.8999939
2,2006,2006-05-01,121,"Castricum",229.3000031
1,2006,2006-05-01,121,"Castricum",190.3000031
2,2006,2006-05-01,121,"Castricum",239
1,2006,2006-05-01,121,"Castricum",208.3000031
2,2006,2006-05-01,121,"Castricum",244.1000061
2,2006,2006-05-01,121,"Castricum",245.8000031
1,2006,2006-05-01,121,"Castricum",207.3000031
2,2006,2006-05-01,121,"Castricum",224.5
1,2006,2006-05-01,121,"Castricum",188.3999939
2,2006,2006-05-01,121,"Castricum",226.1999969
1,2006,2006-05-01,121,"Castricum",181.6999969
1,2006,2006-05-01,121,"Castricum",179.1000061
1,2006,2006-05-01,121,"Castricum",175.1999969
2,2006,2006-05-01,121,"Castricum",234.8000031
2,2006,2006-05-01,121,"Castricum",226.8000031
2,2006,2006-05-01,121,"Castricum",228.8000031
2,2006,2006-05-01,121,"Castricum",237.3999939
2,2006,2006-05-01,121,"Castricum",217.1999969
1,2006,2006-05-01,121,"Castricum",213.8999939
2,2006,2006-05-01,121,"Castricum",194.8000031
1,2006,2006-05-01,121,"Castricum",197.6000061
1,2006,2006-05-01,121,"Castricum",193.8000031
1,2006,2006-05-01,121,"Castricum",198.1999969
1,2006,2006-05-01,121,"Castricum",197.8000031
2,2006,2006-05-01,121,"Castricum",209.6000061
2,2006,2006-05-01,121,"Castricum",212
1,2006,2006-05-01,121,"Castricum",194.3999939
1,2006,2006-05-01,121,"Castricum",196.8999939
1,2006,2006-05-01,121,"Castricum",182.3999939
1,2006,2006-05-01,121,"Castricum",204.3999939
2,2006,2006-05-01,121,"Castricum",204.1000061
1,2006,2006-05-01,121,"Castricum",207.8000031
2,2006,2006-05-01,121,"Castricum",257.5
2,2006,2006-05-01,121,"Castricum",252.3999939
1,2006,2006-05-01,121,"Castricum",220.1999969
2,2006,2006-05-01,121,"Castricum",228.6000061
2,2006,2006-05-01,121,"Castricum",223.8000031
1,2006,2006-05-01,121,"Castricum",172.1000061
1,2006,2006-05-01,121,"Castricum",202.1999969
1,2006,2006-05-01,121,"Castricum",180.8000031
2,2006,2006-05-01,121,"Castricum",220
1,2006,2006-05-01,121,"Castricum",195
1,2006,2006-05-01,121,"Castricum",188.3999939
2,2006,2006-05-01,121,"Castricum",205.6000061
2,2006,2006-05-01,121,"Castricum",214.8999939
1,2006,2006-05-01,121,"Castricum",191.3000031
1,2006,2006-05-01,121,"Castricum",193.3999939
1,2006,2006-05-01,121,"Castricum",193.8000031
1,2006,2006-05-01,121,"Castricum",188.1000061
2,2006,2006-05-01,121,"Castricum",234.5
2,2006,2006-05-01,121,"Castricum",219.6000061
1,2006,2006-05-01,121,"Castricum",184
2,2006,2006-05-01,121,"Castricum",226.8999939
1,2006,2006-05-01,121,"Castricum",184.3000031
1,2006,2006-05-01,121,"Castricum",213.6000061
1,2006,2006-05-01,121,"Castricum",182.5
1,2006,2006-05-01,121,"Castricum",210.3999939
1,2006,2006-05-01,121,"Castricum",176.1000061
1,2006,2006-05-01,121,"Castricum",226.6000061
1,2006,2006-05-01,121,"Castricum",197.1000061
2,2006,2006-05-01,121,"Castricum",226.5
2,2006,2006-05-01,121,"Castricum",245.1999969
1,2006,2006-05-01,121,"Castricum",202.1999969
1,2006,2006-05-01,121,"Castricum",182.6999969
1,2006,2006-05-01,121,"Castricum",187.6000061
1,2006,2006-05-01,121,"Castricum",186.1999969
1,2006,2006-05-01,121,"Castricum",192.8000031
1,2006,2006-05-01,121,"Castricum",176.1999969
1,2006,2006-05-01,121,"Castricum",200
1,2006,2006-05-01,121,"Castricum",200.6999969
1,2006,2006-05-01,121,"Castricum",173
1,2006,2006-05-01,121,"Castricum",199
1,2006,2006-05-01,121,"Castricum",210.8000031
2,2006,2006-05-01,121,"Castricum",203.8000031
1,2006,2006-05-01,121,"Castricum",179.6000061
1,2006,2006-05-01,121,"Castricum",188.1000061
2,2006,2006-05-01,121,"Castricum",232
1,2006,2006-05-01,121,"Castricum",180.6000061
1,2006,2006-05-01,121,"Castricum",209
1,2006,2006-05-01,121,"Castricum",172.1999969
1,2006,2006-05-01,121,"Castricum",231.1000061
1,2006,2006-05-01,121,"Castricum",170.3000031
1,2006,2006-05-01,121,"Castricum",195.8999939
1,2006,2006-05-01,121,"Castricum",183.8999939
1,2006,2006-05-01,121,"Castricum",190.1999969
2,2006,2006-05-01,121,"Castricum",217.1000061
1,2006,2006-05-01,121,"Castricum",195.3999939
1,2006,2006-05-01,121,"Castricum",176.1999969
1,2006,2006-05-01,121,"Castricum",183
1,2006,2006-05-01,121,"Castricum",194.8999939
1,2006,2006-05-01,121,"Castricum",182
1,2006,2006-05-01,121,"Castricum",202
2,2006,2006-05-01,121,"Castricum",245.5
1,2006,2006-05-01,121,"Castricum",189.5
1,2006,2006-05-01,121,"Castricum",175.3000031
2,2006,2006-05-01,121,"Castricum",209.1000061
1,2006,2006-05-01,121,"Castricum",200.3000031
1,2006,2006-05-01,121,"Castricum",179.8000031
1,2006,2006-05-01,121,"Castricum",181.1000061
1,2006,2006-05-01,121,"Castricum",188.8999939
2,2006,2006-05-01,121,"Castricum",245.1999969
2,2006,2006-05-01,121,"Castricum",251.3999939
1,2006,2006-05-01,121,"Castricum",181.8000031
2,2006,2006-05-01,121,"Castricum",214.3999939
1,2006,2006-05-01,121,"Castricum",183.8999939
1,2006,2006-05-01,121,"Castricum",181.3000031
2,2006,2006-05-01,121,"Castricum",210.3999939
2,2006,2006-05-01,121,"Castricum",245.6000061
2,2006,2006-05-01,121,"Castricum",242.3000031
1,2006,2006-05-01,121,"Castricum",170.3999939
1,2006,2006-05-01,121,"Castricum",205.5
2,2006,2006-05-01,121,"Castricum",210.5
1,2006,2006-05-01,121,"Castricum",186.6999969
1,2006,2006-05-01,121,"Castricum",165.6000061
1,2006,2006-05-01,121,"Castricum",186.5
1,2006,2006-05-01,121,"Castricum",194.3000031
2,2006,2006-05-01,121,"Castricum",234.1000061
2,2006,2006-05-01,121,"Castricum",228.3000031
2,2006,2006-05-01,121,"Castricum",222.3000031
2,2006,2006-05-01,121,"Castricum",225.6999969
2,2007,2007-04-24,114,"Castricum",230
1,2007,2007-04-24,114,"Castricum",173
1,2007,2007-04-28,118,"Castricum",182
1,2007,2007-04-29,119,"Castricum",184.6999969
2,2007,2007-04-29,119,"Castricum",270.3999939
1,2007,2007-04-29,119,"Castricum",189.6999969
1,2007,2007-04-29,119,"Castricum",172.3000031
1,2007,2007-04-29,119,"Castricum",173.6000061
1,2007,2007-04-29,119,"Castricum",199.1000061
1,2007,2007-04-29,119,"Castricum",194.3000031
2,2007,2007-04-29,119,"Castricum",226.6000061
2,2007,2007-04-29,119,"Castricum",225.8000031
2,2007,2007-04-29,119,"Castricum",235.8000031
1,2007,2007-04-29,119,"Castricum",168.6999969
2,2007,2007-04-29,119,"Castricum",220.6999969
2,2007,2007-04-29,119,"Castricum",214.6000061
1,2007,2007-04-29,119,"Castricum",197.1999969
1,2007,2007-04-29,119,"Castricum",186.5
2,2007,2007-04-29,119,"Castricum",215.3000031
1,2007,2007-04-29,119,"Castricum",189.5
2,2007,2007-04-29,119,"Castricum",229.6000061
1,2007,2007-04-29,119,"Castricum",183.3000031
2,2007,2007-04-29,119,"Castricum",212.8999939
1,2007,2007-04-29,119,"Castricum",200.1999969
1,2007,2007-04-29,119,"Castricum",209.1000061
1,2007,2007-04-29,119,"Castricum",181.6000061
1,2007,2007-04-29,119,"Castricum",175.1000061
1,2007,2007-04-29,119,"Castricum",180.6000061
1,2007,2007-04-29,119,"Castricum",213.6999969
2,2007,2007-04-30,120,"Castricum",229.1999969
2,2007,2007-04-30,120,"Castricum",208.5
1,2007,2007-04-30,120,"Castricum",204.8000031
1,2007,2007-04-30,120,"Castricum",176.5
1,2007,2007-04-30,120,"Castricum",194.1999969
2,2007,2007-04-30,120,"Castricum",227
2,2007,2007-04-30,120,"Castricum",239.5
2,2007,2007-04-30,120,"Castricum",232.3000031
2,2007,2007-04-30,120,"Castricum",222.6000061
1,2007,2007-04-30,120,"Castricum",174.6999969
1,2007,2007-04-30,120,"Castricum",191.6000061
1,2007,2007-04-30,120,"Castricum",198.3000031
1,2007,2007-04-30,120,"Castricum",175.6000061
1,2007,2007-04-30,120,"Castricum",182.8000031
1,2007,2007-05-01,121,"Castricum",196
1,2007,2007-05-01,121,"Castricum",203
2,2007,2007-05-01,121,"Castricum",228
1,2007,2007-05-01,121,"Castricum",203
1,2007,2007-05-01,121,"Castricum",180.1999969
1,2007,2007-05-01,121,"Castricum",187.6000061
1,2007,2007-05-01,121,"Castricum",165.6000061
2,2007,2007-05-03,123,"Castricum",244
1,2007,2007-05-04,124,"Castricum",191.8999939
2,2007,2007-05-04,124,"Castricum",245.5
1,2007,2007-05-04,124,"Castricum",195.1999969
1,2007,2007-05-04,124,"Castricum",191
2,2007,2007-05-04,124,"Castricum",240
2,2007,2007-05-04,124,"Castricum",226.1999969
2,2007,2007-05-04,124,"Castricum",247.8999939
2,2007,2007-05-04,124,"Castricum",266.2999878
1,2007,2007-05-04,124,"Castricum",196.6000061
1,2007,2007-05-04,124,"Castricum",198.5
1,2007,2007-05-04,124,"Castricum",200.8999939
2,2007,2007-05-04,124,"Castricum",267.6000061
1,2007,2007-05-04,124,"Castricum",195.8999939
2,2007,2007-05-04,124,"Castricum",237.8999939
2,2007,2007-05-04,124,"Castricum",245.3000031
1,2007,2007-05-04,124,"Castricum",180.6000061
1,2007,2007-05-04,124,"Castricum",182.3999939
1,2007,2007-05-04,124,"Castricum",192.6000061
1,2007,2007-05-04,124,"Castricum",205.8999939
1,2007,2007-05-04,124,"Castricum",195
1,2007,2007-05-04,124,"Castricum",193.8000031
1,2007,2007-05-04,124,"Castricum",202.8999939
1,2007,2007-05-04,124,"Castricum",207.1999969
1,2007,2007-05-04,124,"Castricum",216.6000061
1,2007,2007-05-05,125,"Castricum",205.8000031
2,2007,2007-05-05,125,"Castricum",241.3999939
1,2007,2007-05-05,125,"Castricum",214
2,2007,2007-05-05,125,"Castricum",254
1,2007,2007-05-05,125,"Castricum",204
1,2007,2007-05-05,125,"Castricum",226.1000061
1,2007,2007-05-06,126,"Castricum",211.1000061
2,2007,2007-05-06,126,"Castricum",245
2,2007,2007-05-06,126,"Castricum",242.1000061
2,2007,2007-05-06,126,"Castricum",236.3000031
2,2007,2007-05-06,126,"Castricum",236.1999969
1,2007,2007-05-06,126,"Castricum",206.6000061
2,2007,2007-05-06,126,"Castricum",255.3999939
1,2007,2007-05-06,126,"Castricum",224.1000061
1,2007,2007-05-06,126,"Castricum",207.8000031
2,2007,2007-05-06,126,"Castricum",240.1999969
1,2007,2007-05-06,126,"Castricum",220.3000031
1,2007,2007-05-06,126,"Castricum",191.5
1,2007,2007-05-06,126,"Castricum",205
1,2007,2007-05-06,126,"Castricum",182.6999969
2,2007,2007-05-06,126,"Castricum",260.1000061
2,2007,2007-05-06,126,"Castricum",237.5
1,2007,2007-05-06,126,"Castricum",210.1000061
1,2007,2007-05-06,126,"Castricum",182.1999969
2,2007,2007-05-06,126,"Castricum",234.1999969
1,2007,2007-05-06,126,"Castricum",202.1000061
1,2007,2007-05-06,126,"Castricum",200.5
1,2007,2007-05-06,126,"Castricum",182.8000031
2,2007,2007-05-06,126,"Castricum",230.8000031
2,2007,2007-05-06,126,"Castricum",231.1000061
1,2007,2007-05-06,126,"Castricum",201.3000031
1,2007,2007-05-06,126,"Castricum",221.8000031
2,2007,2007-05-06,126,"Castricum",239.3999939
2,2007,2007-05-06,126,"Castricum",270
1,2007,2007-05-06,126,"Castricum",191.1000061
2,2007,2007-05-06,126,"Castricum",240.5
1,2007,2007-05-06,126,"Castricum",211.3000031
1,2007,2007-05-06,126,"Castricum",187.6999969
1,2007,2007-05-06,126,"Castricum",186.3000031
1,2007,2007-05-06,126,"Castricum",182
1,2007,2007-05-06,126,"Castricum",193.8000031
1,2007,2007-05-06,126,"Castricum",182.8000031
2,2007,2007-05-06,126,"Castricum",249.1999969
1,2007,2007-05-06,126,"Castricum",195.1999969
1,2007,2007-05-06,126,"Castricum",190.6000061
1,2007,2007-05-06,126,"Castricum",208.3999939
2,2007,2007-05-06,126,"Castricum",231.8999939
1,2007,2007-05-06,126,"Castricum",185.1000061
1,2007,2007-05-06,126,"Castricum",186
2,2007,2007-05-06,126,"Castricum",207.3000031
1,2007,2007-05-06,126,"Castricum",177.8000031
1,2007,2007-05-06,126,"Castricum",205.6999969
1,2007,2007-05-06,126,"Castricum",182.3999939
1,2007,2007-05-06,126,"Castricum",181.5
1,2007,2007-05-06,126,"Castricum",179.8999939
1,2007,2007-05-06,126,"Castricum",210.8999939
1,2007,2007-05-06,126,"Castricum",196.8999939
2,2007,2007-05-06,126,"Castricum",240.8999939
1,2007,2007-05-06,126,"Castricum",187.6999969
2,2007,2007-05-06,126,"Castricum",234.8999939
1,2007,2007-05-07,127,"Castricum",187.3999939
2,2007,2007-05-07,127,"Castricum",203.3999939
2,2007,2007-05-07,127,"Castricum",195
2,2007,2007-05-07,127,"Castricum",240.3999939
2,2007,2007-05-07,127,"Castricum",235.3999939
1,2007,2007-05-07,127,"Castricum",193.5
2,2007,2007-05-07,127,"Castricum",243.3999939
1,2007,2007-05-07,127,"Castricum",176.8999939
1,2007,2007-05-07,127,"Castricum",191.3000031
2,2007,2007-05-07,127,"Castricum",239.3000031
1,2007,2007-05-07,127,"Castricum",206.3999939
1,2007,2007-05-07,127,"Castricum",197.6999969
1,2007,2007-05-07,127,"Castricum",190.3000031
1,2007,2007-05-07,127,"Castricum",189.6000061
2,2007,2007-05-07,127,"Castricum",259.7999878
1,2007,2007-05-08,128,"Castricum",170
2,2007,2007-05-08,128,"Castricum",263
1,2007,2007-05-08,128,"Castricum",190
2,2007,2007-05-08,128,"Castricum",262
1,2007,2007-05-08,128,"Castricum",193
1,2007,2007-05-08,128,"Castricum",209
1,2007,2007-05-08,128,"Castricum",209
2,2007,2007-05-08,128,"Castricum",234
2,2008,2008-04-23,114,"Castricum",221.5
2,2008,2008-04-24,115,"Castricum",219.1999969
1,2008,2008-05-01,122,"Castricum",197.6000061
2,2008,2008-05-02,123,"Castricum",204.8000031
2,2008,2008-05-04,125,"Castricum",233.6000061
1,2008,2008-05-05,126,"Castricum",207.3000031
1,2008,2008-05-08,129,"Castricum",176
2,2008,2008-05-10,131,"Castricum",232
2,2009,2009-04-23,113,"Castricum",204
2,2009,2009-04-23,113,"Castricum",230
1,2009,2009-04-23,113,"Castricum",178
2,2009,2009-04-23,113,"Castricum",213
2,2009,2009-04-23,113,"Castricum",226
1,2009,2009-04-23,113,"Castricum",193
2,2009,2009-04-23,113,"Castricum",200
1,2009,2009-04-26,116,"Castricum",215
1,2009,2009-04-29,119,"Castricum",176.1999969
1,2009,2009-04-29,119,"Castricum",186.3999939
1,2009,2009-04-29,119,"Castricum",184.1000061
2,2009,2009-04-29,119,"Castricum",208.8999939
1,2009,2009-04-29,119,"Castricum",184.6000061
